studyName,Event,"Datetime GMT","Latitude dec. deg. (º)","Longitude dec. deg. (º)","Julian day",Station,"Irradiance (%)","Depth (m)","Phosphate (µmol/L)","Silicate (µmol/L)","Nitrite (µmol/L)","Nitrate (µmol/L)","Ammonium (µmol/L)","Nitrite and Nitrate (µmol/L)",Notes
PAL9192,,"1992-02-21 00:00:00",-64.073,-64.073,,B,,10,1.42,35.45,,20.45,,,
PAL9192,,"1992-02-21 00:00:00",-64.073,-64.073,,B,,15,1.4,36.2,,20.6,,,
PAL9192,,"1992-02-21 00:00:00",-64.073,-64.073,,B,,20,1.69,27.5,,23.7,,,
PAL9192,,"1992-02-21 00:00:00",-64.073,-64.073,,B,,25,1.7,28.98,,23.24,,,
PAL9192,,"1992-02-21 00:00:00",-64.073,-64.073,,B,,30,1.67,27.33,,22.29,,,
PAL9192,,"1992-02-21 00:00:00",-64.073,-64.073,,B,,40,2.24,42.33,,27.99,,,
PAL9192,,"1992-02-21 00:00:00",-64.073,-64.073,,B,,50,1.73,28.22,,23.49,,,
PAL9192,,"1992-02-24 00:00:00",-64.073,-64.073,,B,,5,1.44,27.53,,19.88,,,
PAL9192,,"1992-02-24 00:00:00",-64.073,-64.073,,B,,10,1.78,32.12,,33.22,,,
PAL9192,,"1992-02-24 00:00:00",-64.073,-64.073,,B,,15,1.52,31.74,,20.07,,,
PAL9192,,"1992-02-24 00:00:00",-64.073,-64.073,,B,,20,1.52,32.01,,21.42,,,
PAL9192,,"1992-02-24 00:00:00",-64.073,-64.073,,B,,25,1.73,34.03,,23.51,,,
PAL9192,,"1992-02-24 00:00:00",-64.073,-64.073,,B,,30,1.77,32.53,,23.65,,,
PAL9192,,"1992-02-24 00:00:00",-64.073,-64.073,,B,,60,2.01,33.49,,29.16,,,
PAL9192,,"1992-02-25 00:00:00",-64.073,-64.073,,B,,15,1.67,30.26,,23.74,,,
PAL9192,,"1992-02-27 00:00:00",-64.073,-64.073,,B,,5,1.57,32.58,,23.87,,,
PAL9192,,"1992-02-27 00:00:00",-64.073,-64.073,,B,,10,1.44,32.11,,21.58,,,
PAL9192,,"1992-02-27 00:00:00",-64.073,-64.073,,B,,15,1.6,31.67,,23.07,,,
PAL9192,,"1992-02-27 00:00:00",-64.073,-64.073,,B,,20,1.57,33.03,,20.77,,,
PAL9192,,"1992-02-27 00:00:00",-64.073,-64.073,,B,,25,1.67,33.46,,26.4,,,
PAL9192,,"1992-02-27 00:00:00",-64.073,-64.073,,B,,30,1.7,32.15,,25.21,,,
PAL9192,,"1992-02-27 00:00:00",-64.073,-64.073,,B,,35,1.62,32.35,,23.71,,,
PAL9192,,"1992-02-27 00:00:00",-64.073,-64.073,,B,,60,2.47,36.38,,29.95,,,
PAL9192,,"1991-12-18 00:00:00",-64.073,-64.073,,C,,7,0.43,47.18,,19.06,,,
PAL9192,,"1991-12-27 00:00:00",-64.073,-64.073,,C,,8,0.33,50.78,,25.78,,,
PAL9192,,"1992-01-10 00:00:00",-64.073,-64.073,,C,,7,0.98,21.77,,15.95,,,
PAL9192,,"1992-01-27 00:00:00",-64.073,-64.073,,C,,6,1.68,23.71,,30.08,,,
PAL9192,,"1992-02-07 00:00:00",-64.073,-64.073,,C,,22,1.64,23.32,,23.92,,,
PAL9192,,"1991-12-05 00:00:00",-64.051,-64.051,,D,,15,0.54,21.81,,21.31,,,
PAL9192,,"1991-12-05 00:00:00",-64.051,-64.051,,D,,20,0.51,22.54,,21.12,,,
PAL9192,,"1991-12-05 00:00:00",-64.051,-64.051,,D,,30,0.49,31.57,,26.49,,,
PAL9192,,"1991-12-18 00:00:00",-64.051,-64.051,,D,,10,0.26,43.18,,22.43,,,
PAL9192,,"1991-12-27 00:00:00",-64.051,-64.051,,D,,8,0.55,46.4,,22.36,,,
PAL9192,,"1992-01-10 00:00:00",-64.051,-64.051,,D,,7,1.13,20.17,,15.83,,,
PAL9192,,"1992-01-27 00:00:00",-64.051,-64.051,,D,,4,2,30.89,,38.56,,,
PAL9192,,"1992-02-07 00:00:00",-64.051,-64.051,,D,,25,1.99,26.34,,28.35,,,
PAL9192,,"1991-12-05 00:00:00",-64.041,-64.041,,E,,15,1.64,42.93,,29.34,,,
PAL9192,,"1991-12-05 00:00:00",-64.041,-64.041,,E,,25,1.77,47.02,,25.59,,,
PAL9192,,"1991-12-05 00:00:00",-64.041,-64.041,,E,,35,1.84,40.08,,27.07,,,
PAL9192,,"1991-12-16 00:00:00",-64.041,-64.041,,E,,10,0.29,41.22,,19.45,,,
PAL9192,,"1991-12-16 00:00:00",-64.041,-64.041,,E,,15,0.29,37.01,,18.98,,,
PAL9192,,"1991-12-16 00:00:00",-64.041,-64.041,,E,,25,0.25,33.46,,19.72,,,
PAL9192,,"1991-12-18 00:00:00",-64.041,-64.041,,E,,13,0.28,50.22,,25.37,,,
PAL9192,,"1991-12-21 00:00:00",-64.041,-64.041,,E,,9,0.14,33.28,,15.16,,,
PAL9192,,"1991-12-21 00:00:00",-64.041,-64.041,,E,,13,0.25,49.81,,21.01,,,
PAL9192,,"1991-12-21 00:00:00",-64.041,-64.041,,E,,19,0.11,36.42,,14.62,,,
PAL9192,,"1991-12-21 00:00:00",-64.041,-64.041,,E,,60,1.29,41.58,,22.95,,,
PAL9192,,"1991-12-23 00:00:00",-64.041,-64.041,,E,,8,0.27,33.02,,12.68,,,
PAL9192,,"1991-12-23 00:00:00",-64.041,-64.041,,E,,15,0.2,48.24,,18.98,,,
PAL9192,,"1991-12-23 00:00:00",-64.041,-64.041,,E,,25,0.31,38.73,,18.15,,,
PAL9192,,"1991-12-23 00:00:00",-64.041,-64.041,,E,,60,0.59,47.79,,24.11,,,
PAL9192,,"1991-12-27 00:00:00",-64.041,-64.041,,E,,8,0.35,38,,20.08,,,
PAL9192,,"1991-12-28 00:00:00",-64.041,-64.041,,E,,5,0.17,26.46,,14.52,,,
PAL9192,,"1991-12-28 00:00:00",-64.041,-64.041,,E,,10,0.21,28.97,,15.89,,,
PAL9192,,"1991-12-28 00:00:00",-64.041,-64.041,,E,,15,0.23,23.43,,12.44,,,
PAL9192,,"1991-12-28 00:00:00",-64.041,-64.041,,E,,20,0.22,21.6,,11.61,,,
PAL9192,,"1991-12-28 00:00:00",-64.041,-64.041,,E,,25,0.25,37.62,,18.81,,,
PAL9192,,"1991-12-28 00:00:00",-64.041,-64.041,,E,,40,0.19,42.2,,23.05,,,
PAL9192,,"1991-12-28 00:00:00",-64.041,-64.041,,E,,100,0.17,34.23,,17.31,,,
PAL9192,,"1991-12-30 00:00:00",-64.041,-64.041,,E,,8,0.36,28.77,,12.22,,,
PAL9192,,"1991-12-30 00:00:00",-64.041,-64.041,,E,,15,0.19,24.23,,12.5,,,
PAL9192,,"1991-12-30 00:00:00",-64.041,-64.041,,E,,25,1.36,42.26,,23.7,,,
PAL9192,,"1991-12-30 00:00:00",-64.041,-64.041,,E,,40,1.72,44.06,,24.31,,,
PAL9192,,"1991-12-30 00:00:00",-64.041,-64.041,,E,,100,0.4,33.71,,21.58,,,
PAL9192,,"1992-01-07 00:00:00",-64.041,-64.041,,E,,2,1.27,28.52,,16.47,,,
PAL9192,,"1992-01-07 00:00:00",-64.041,-64.041,,E,,8,1.32,40.15,,16.82,,,
PAL9192,,"1992-01-07 00:00:00",-64.041,-64.041,,E,,25,1.76,43.65,,23.98,,,
PAL9192,,"1992-01-07 00:00:00",-64.041,-64.041,,E,,60,1.76,39.4,,22.7,,,
PAL9192,,"1992-01-07 00:00:00",-64.041,-64.041,,E,,100,2.32,52.54,,28.27,,,
PAL9192,,"1992-01-10 00:00:00",-64.041,-64.041,,E,,9,0.89,25.57,,12.46,,,
PAL9192,,"1992-01-13 00:00:00",-64.041,-64.041,,E,,5,1.4,31.58,,26.89,,,
PAL9192,,"1992-01-13 00:00:00",-64.041,-64.041,,E,,9,1.47,34.26,,26.85,,,
PAL9192,,"1992-01-13 00:00:00",-64.041,-64.041,,E,,15,1.89,36.62,,35.47,,,
PAL9192,,"1992-01-13 00:00:00",-64.041,-64.041,,E,,40,2.19,40.68,,27.75,,,
PAL9192,,"1992-01-13 00:00:00",-64.041,-64.041,,E,,60,1.55,25.05,,30.29,,,
PAL9192,,"1992-01-16 00:00:00",-64.041,-64.041,,E,,5,1.01,27.36,,14.57,,,
PAL9192,,"1992-01-16 00:00:00",-64.041,-64.041,,E,,10,1.15,28.34,,19.58,,,
PAL9192,,"1992-01-16 00:00:00",-64.041,-64.041,,E,,20,1.51,29.15,,22.27,,,
PAL9192,,"1992-01-16 00:00:00",-64.041,-64.041,,E,,40,1.61,31.5,,23.4,,,
PAL9192,,"1992-01-16 00:00:00",-64.041,-64.041,,E,,60,1.65,28.93,,25.93,,,
PAL9192,,"1992-01-16 00:00:00",-64.041,-64.041,,E,,100,1.89,32.88,,27.48,,,
PAL9192,,"1992-01-26 00:00:00",-64.041,-64.041,,E,,8,0,0,,0,,,
PAL9192,,"1992-01-26 00:00:00",-64.041,-64.041,,E,,13,1.53,29.83,,25.37,,,
PAL9192,,"1992-01-26 00:00:00",-64.041,-64.041,,E,,17,1.96,35,,31.37,,,
PAL9192,,"1992-01-26 00:00:00",-64.041,-64.041,,E,,40,1.78,32.81,,24.53,,,
PAL9192,,"1992-01-26 00:00:00",-64.041,-64.041,,E,,80,2.21,38.77,,35.59,,,
PAL9192,,"1992-01-27 00:00:00",-64.041,-64.041,,E,,3,1.89,40.24,,32.09,,,
PAL9192,,"1992-01-28 00:00:00",-64.041,-64.041,,E,,8,1.32,37.84,,21.67,,,
PAL9192,,"1992-01-28 00:00:00",-64.041,-64.041,,E,,15,1.47,34.71,,22.07,,,
PAL9192,,"1992-01-28 00:00:00",-64.041,-64.041,,E,,25,1.52,30.18,,21.7,,,
PAL9192,,"1992-01-28 00:00:00",-64.041,-64.041,,E,,35,1.87,33.16,,28.11,,,
PAL9192,,"1992-01-28 00:00:00",-64.041,-64.041,,E,,50,1.62,34.15,,24.7,,,
PAL9192,,"1992-01-28 00:00:00",-64.041,-64.041,,E,,75,1.57,28.61,,25.89,,,
PAL9192,,"1992-01-28 00:00:00",-64.041,-64.041,,E,,100,1.81,35.49,,26.01,,,
PAL9192,,"1992-01-30 00:00:00",-64.041,-64.041,,E,,5,1.71,28.72,,26.87,,,
PAL9192,,"1992-01-30 00:00:00",-64.041,-64.041,,E,,15,2.03,33.89,,33.17,,,
PAL9192,,"1992-01-30 00:00:00",-64.041,-64.041,,E,,35,2.23,45.14,,26,,,
PAL9192,,"1992-01-30 00:00:00",-64.041,-64.041,,E,,45,2.14,38.67,,29.56,,,
PAL9192,,"1992-01-30 00:00:00",-64.041,-64.041,,E,,60,2.2,33.82,,29.63,,,
PAL9192,,"1992-01-30 00:00:00",-64.041,-64.041,,E,,100,2.4,40.3,,32.09,,,
PAL9192,,"1992-02-02 00:00:00",-64.041,-64.041,,E,,10,1.61,26.73,,18.85,,,
PAL9192,,"1992-02-02 00:00:00",-64.041,-64.041,,E,,20,1.64,23.4,,17.33,,,
PAL9192,,"1992-02-02 00:00:00",-64.041,-64.041,,E,,30,1.66,30.17,,26.35,,,
PAL9192,,"1992-02-02 00:00:00",-64.041,-64.041,,E,,60,1.71,33.11,,24.79,,,
PAL9192,,"1992-02-02 00:00:00",-64.041,-64.041,,E,,100,1.71,31.31,,26.14,,,
PAL9192,,"1992-02-07 00:00:00",-64.041,-64.041,,E,,15,1.58,32.9,,21.01,,,
PAL9192,,"1992-02-07 00:00:00",-64.041,-64.041,,E,,20,1.48,31.59,,22.08,,,
PAL9192,,"1992-02-07 00:00:00",-64.041,-64.041,,E,,26,1.71,34.3,,20.08,,,
PAL9192,,"1992-02-07 00:00:00",-64.041,-64.041,,E,,30,1.64,39.61,,22.92,,,
PAL9192,,"1992-02-07 00:00:00",-64.041,-64.041,,E,,50,1.71,28.28,,22.9,,,
PAL9192,,"1992-02-07 00:00:00",-64.041,-64.041,,E,,80,1.8,29.93,,26.47,,,
PAL9192,,"1992-02-10 00:00:00",-64.041,-64.041,,E,,11,1.64,29.21,,29.77,,,
PAL9192,,"1992-02-10 00:00:00",-64.041,-64.041,,E,,15,1.59,28.39,,22.99,,,
PAL9192,,"1992-02-10 00:00:00",-64.041,-64.041,,E,,25,1.51,32.11,,21.45,,,
PAL9192,,"1992-02-10 00:00:00",-64.041,-64.041,,E,,60,1.8,28.22,,25.21,,,
PAL9192,,"1992-02-10 00:00:00",-64.041,-64.041,,E,,100,1.73,31.35,,24.45,,,
PAL9192,,"1992-02-17 00:00:00",-64.041,-64.041,,E,,7,1.51,30.1,,23.46,,,
PAL9192,,"1992-02-17 00:00:00",-64.041,-64.041,,E,,10,1.48,30.3,,20.89,,,
PAL9192,,"1992-02-17 00:00:00",-64.041,-64.041,,E,,20,1.48,30.73,,24,,,
PAL9192,,"1992-02-17 00:00:00",-64.041,-64.041,,E,,30,1.68,31.6,,24.5,,,
PAL9192,,"1992-02-17 00:00:00",-64.041,-64.041,,E,,40,1.65,33.14,,28.22,,,
PAL9192,,"1992-02-17 00:00:00",-64.041,-64.041,,E,,60,1.72,33.12,,30.95,,,
PAL9192,,"1992-02-17 00:00:00",-64.041,-64.041,,E,,100,1.89,33.82,,29.34,,,
PAL9192,,"1992-02-19 00:00:00",-64.041,-64.041,,E,,13,1.65,28.02,,22.14,,,
PAL9192,,"1992-02-21 00:00:00",-64.041,-64.041,,E,,10,1.79,36.31,,31.04,,,
PAL9192,,"1992-02-21 00:00:00",-64.041,-64.041,,E,,15,1.56,33.04,,26.7,,,
PAL9192,,"1992-02-21 00:00:00",-64.041,-64.041,,E,,20,1.54,34.62,,26.05,,,
PAL9192,,"1992-02-21 00:00:00",-64.041,-64.041,,E,,25,1.44,33.19,,20.97,,,
PAL9192,,"1992-02-21 00:00:00",-64.041,-64.041,,E,,30,1.83,38.69,,29.49,,,
PAL9192,,"1992-02-21 00:00:00",-64.041,-64.041,,E,,35,1.62,31.06,,30.99,,,
PAL9192,,"1992-02-21 00:00:00",-64.041,-64.041,,E,,60,2.43,56.81,,29.44,,,
PAL9192,,"1992-02-21 00:00:00",-64.041,-64.041,,E,,100,2.61,61.44,,30.51,,,
PAL9192,,"1992-02-24 00:00:00",-64.041,-64.041,,E,,10,2.14,38.92,,26.18,,,
PAL9192,,"1992-02-24 00:00:00",-64.041,-64.041,,E,,15,2.12,39.65,,22.58,,,
PAL9192,,"1992-02-24 00:00:00",-64.041,-64.041,,E,,20,2.01,37.49,,28.14,,,
PAL9192,,"1992-02-24 00:00:00",-64.041,-64.041,,E,,25,2.16,39.27,,34.41,,,
PAL9192,,"1992-02-24 00:00:00",-64.041,-64.041,,E,,30,1.88,36.79,,26.17,,,
PAL9192,,"1992-02-24 00:00:00",-64.041,-64.041,,E,,35,1.96,39.11,,32.04,,,
PAL9192,,"1992-02-24 00:00:00",-64.041,-64.041,,E,,100,1.86,43,,23.61,,,
PAL9192,,"1992-02-27 00:00:00",-64.041,-64.041,,E,,5,1.38,23.85,,21.16,,,
PAL9192,,"1992-02-27 00:00:00",-64.041,-64.041,,E,,10,1.9,33.47,,24.92,,,
PAL9192,,"1992-02-27 00:00:00",-64.041,-64.041,,E,,15,1.55,26.78,,21.26,,,
PAL9192,,"1992-02-27 00:00:00",-64.041,-64.041,,E,,20,1.52,25.81,,20.13,,,
PAL9192,,"1992-02-27 00:00:00",-64.041,-64.041,,E,,25,1.59,27.79,,21.4,,,
PAL9192,,"1992-02-27 00:00:00",-64.041,-64.041,,E,,30,1.75,25.28,,26.09,,,
PAL9192,,"1992-02-27 00:00:00",-64.041,-64.041,,E,,35,1.75,31.75,,26.14,,,
PAL9192,,"1992-02-27 00:00:00",-64.041,-64.041,,E,,100,1.8,31.64,,24.13,,,
PAL9293,,"1992-10-27 00:00:00",-64.816,-64.04,,E,,0,1.715,0,,21.986,6.373,,
PAL9293,,"1992-10-27 00:00:00",-64.816,-64.04,,E,,10,1.754,0,,23.63,6.753,,
PAL9293,,"1992-10-27 00:00:00",-64.816,-64.04,,E,,20,1.773,0,,21.522,8.657,,
PAL9293,,"1992-10-27 00:00:00",-64.816,-64.04,,E,,30,1.864,0,,23.344,33.731,,
PAL9293,,"1992-10-27 00:00:00",-64.816,-64.04,,E,,40,1.858,0,,24.687,13.462,,
PAL9293,,"1992-10-27 00:00:00",-64.816,-64.04,,E,,60,1.735,0,,22.111,1.424,,
PAL9293,,"1992-10-27 00:00:00",-64.808,-64.051,,D,,0,1.631,0,,17.899,2.471,,
PAL9293,,"1992-10-27 00:00:00",-64.789,-64.073,,C,,0,1.612,0,,20.116,1.662,,
PAL9293,,"1992-10-27 00:00:00",-64.78,-64.072,,B,,0,1.916,0,,21.718,1.662,,
PAL9293,,"1992-10-27 00:00:00",-64.775,-64.055,,A,,0,1.812,0,,23.487,11.321,,
PAL9293,,"1992-10-29 00:00:00",-64.78,-64.072,,B,,0,1.715,0,,19.456,3.756,,
PAL9293,,"1992-10-29 00:00:00",-64.78,-64.072,,B,,2,2.084,0,,26.629,2.233,,
PAL9293,,"1992-10-29 00:00:00",-64.78,-64.072,,B,,12,1.631,0,,20.026,2.233,,
PAL9293,,"1992-10-29 00:00:00",-64.78,-64.072,,B,,23,1.696,0,,19.978,11.511,,
PAL9293,,"1992-10-29 00:00:00",-64.78,-64.072,,B,,40,1.689,0,,20.659,12.463,,
PAL9293,,"1992-10-29 00:00:00",-64.78,-64.072,,B,,60,1.799,0,,22.057,7.467,,
PAL9293,,"1992-10-30 00:00:00",-64.775,-64.055,,A,,0,1.638,0,,20.184,3.47,,
PAL9293,,"1992-10-30 00:00:00",-64.78,-64.072,,B,,0,1.579,0,,21.326,0.663,,
PAL9293,,"1992-10-30 00:00:00",-64.789,-64.073,,C,,0,1.761,0,,21.962,0.663,,
PAL9293,,"1992-10-30 00:00:00",-64.808,-64.051,,D,,0,1.786,0,,22.105,1.995,,
PAL9293,,"1992-10-30 00:00:00",-64.816,-64.04,,E,,0,1.773,0,,21.341,3.375,,
PAL9293,,"1992-11-02 00:00:00",-64.816,-64.04,,E,,0,1.599,0,,21.341,5.564,,
PAL9293,,"1992-11-02 00:00:00",-64.816,-64.04,,E,,2,1.845,0,,23.922,3.803,,
PAL9293,,"1992-11-02 00:00:00",-64.816,-64.04,,E,,10,1.773,0,,22.195,6.373,,
PAL9293,,"1992-11-02 00:00:00",-64.816,-64.04,,E,,28,1.754,0,,22.943,13.415,,
PAL9293,,"1992-11-02 00:00:00",-64.816,-64.04,,E,,40,1.754,0,,22.53,6.515,,
PAL9293,,"1992-11-02 00:00:00",-64.816,-64.04,,E,,60,1.974,0,,23.554,1.567,,
PAL9293,,"1992-11-02 00:00:00",-64.808,-64.051,,D,,0,1.864,0,,22.088,1.948,,
PAL9293,,"1992-11-02 00:00:00",-64.789,-64.073,,C,,0,1.754,0,,21.418,1.187,,
PAL9293,,"1992-11-02 00:00:00",-64.78,-64.072,,B,,0,1.735,0,,21.189,5.849,,
PAL9293,,"1992-11-02 00:00:00",-64.78,-64.072,,B,,4,1.968,0,,26.136,12.891,,
PAL9293,,"1992-11-02 00:00:00",-64.78,-64.072,,B,,11,1.657,0,,22.045,-0.336,,
PAL9293,,"1992-11-02 00:00:00",-64.78,-64.072,,B,,23,1.78,0,,22.837,-0.241,,
PAL9293,,"1992-11-02 00:00:00",-64.78,-64.072,,B,,35,1.741,0,,21.753,-0.051,,
PAL9293,,"1992-11-02 00:00:00",-64.78,-64.072,,B,,50,1.78,0,,22.69,-0.241,,
PAL9293,,"1992-11-02 00:00:00",-64.775,-64.055,,A,,0,1.586,0,,20.671,-0.193,,
PAL9293,,"1992-10-27 00:00:00",-64.816,-64.04,,E,,0,1.812,0,,22.954,5.564,,
PAL9293,,"1992-11-05 00:00:00",-64.816,-64.04,,E,,10,1.502,0,,23.909,12.558,,
PAL9293,,"1992-11-05 00:00:00",-64.816,-64.04,,E,,20,1.676,0,,23.498,4.279,,
PAL9293,,"1992-11-05 00:00:00",-64.816,-64.04,,E,,30,1.702,0,,23.336,3.613,,
PAL9293,,"1992-11-05 00:00:00",-64.816,-64.04,,E,,40,2.264,0,,28.856,4.803,,
PAL9293,,"1992-11-05 00:00:00",-64.816,-64.04,,E,,60,1.903,0,,21.74,13.7,,
PAL9293,,"1992-11-07 00:00:00",-64.78,-64.072,,B,,0,1.729,0,,20.167,2.804,,
PAL9293,,"1992-11-07 00:00:00",-64.78,-64.072,,B,,10,1.826,0,,21.825,17.554,,
PAL9293,,"1992-11-07 00:00:00",-64.78,-64.072,,B,,20,1.833,0,,22.699,1.615,,
PAL9293,,"1992-11-07 00:00:00",-64.78,-64.072,,B,,30,2.042,0,,26.057,9.18,,
PAL9293,,"1992-11-07 00:00:00",-64.78,-64.072,,B,,40,2.049,0,,24.878,3.613,,
PAL9293,,"1992-11-07 00:00:00",-64.78,-64.072,,B,,60,1.806,0,,21.262,5.897,,
PAL9293,,"1992-11-09 00:00:00",-64.816,-64.04,,E,,0,1.938,0,,25.446,2.376,,
PAL9293,,"1992-11-09 00:00:00",-64.816,-64.04,,E,,10,1.91,0,,24.013,3.09,,
PAL9293,,"1992-11-09 00:00:00",-64.816,-64.04,,E,,20,1.986,0,,25.781,1.377,,
PAL9293,,"1992-11-09 00:00:00",-64.816,-64.04,,E,,30,1.743,0,,22.573,7.229,,
PAL9293,,"1992-11-09 00:00:00",-64.816,-64.04,,E,,40,1.84,0,,24.494,7.324,,
PAL9293,,"1992-11-09 00:00:00",-64.816,-64.04,,E,,60,1.944,0,,24.358,1.757,,
PAL9293,,"1992-11-09 00:00:00",-64.78,-64.072,,B,,0,1.826,0,,22.559,2.138,,
PAL9293,,"1992-11-09 00:00:00",-64.78,-64.072,,B,,2,1.799,0,,21.758,1.52,,
PAL9293,,"1992-11-09 00:00:00",-64.78,-64.072,,B,,7,1.757,0,,25.041,2.376,,
PAL9293,,"1992-11-09 00:00:00",-64.78,-64.072,,B,,22,1.778,0,,22.654,4.422,,
PAL9293,,"1992-11-09 00:00:00",-64.78,-64.072,,B,,30,1.688,0,,23.526,-0.146,,
PAL9293,,"1992-11-09 00:00:00",-64.78,-64.072,,B,,40,1.563,0,,18.529,-0.003,,
PAL9293,,"1992-11-09 00:00:00",-64.808,-64.051,,D,,0,1.788,0,,19.553,-0.241,,
PAL9293,,"1992-11-09 00:00:00",-64.789,-64.073,,C,,0,1.748,0,,20.052,-0.193,,
PAL9293,,"1992-11-09 00:00:00",-64.775,-64.055,,A,,0,1.788,0,,20.904,-0.098,,
PAL9293,,"1992-11-12 00:00:00",-64.816,-64.04,,E,,0,1.815,0,,20.85,3.765,,
PAL9293,,"1992-11-12 00:00:00",-64.816,-64.04,,E,,3,1.983,0,,21.636,2.811,,
PAL9293,,"1992-11-12 00:00:00",-64.816,-64.04,,E,,12,1.774,0,,20.498,1.891,,
PAL9293,,"1992-11-12 00:00:00",-64.816,-64.04,,E,,30,0,0,,0,7.182,,
PAL9293,,"1992-11-12 00:00:00",-64.816,-64.04,,E,,40,0,0,,0,2.227,,
PAL9293,,"1992-11-12 00:00:00",-64.816,-64.04,,E,,60,0,0,,0,-0.076,,
PAL9293,,"1992-11-12 00:00:00",-64.808,-64.051,,D,,0,0,0,,0,-0.434,,
PAL9293,,"1992-11-12 00:00:00",-64.789,-64.073,,C,,0,0,0,,0,-0.288,,
PAL9293,,"1992-11-16 00:00:00",-64.78,-64.072,,B,,0,0,0,,0,4.15,,
PAL9293,,"1992-11-16 00:00:00",-64.78,-64.072,,B,,10,1.712,0,,20.117,0.591,,
PAL9293,,"1992-11-17 00:00:00",-64.78,-64.072,,B,,0,1.765,0,,20.939,1.069,,
PAL9293,,"1992-11-17 00:00:00",-64.78,-64.072,,B,,2,1.582,0,,17.234,0.72,,
PAL9293,,"1992-11-17 00:00:00",-64.78,-64.072,,B,,5,1.817,0,,22.549,2.417,,
PAL9293,,"1992-11-17 00:00:00",-64.78,-64.072,,B,,14,1.752,0,,19.505,3.863,,
PAL9293,,"1992-11-17 00:00:00",-64.78,-64.072,,B,,35,1.797,0,,20.795,4.362,,
PAL9293,,"1992-11-17 00:00:00",-64.78,-64.072,,B,,50,1.699,0,,18.959,1.056,,
PAL9293,,"1992-11-17 00:00:00",-64.816,-64.04,,E,,0,1.797,0,,21.122,0.923,,
PAL9293,,"1992-11-17 00:00:00",-64.816,-64.04,,E,,2,0,0,,0,1.184,,
PAL9293,,"1992-11-17 00:00:00",-64.816,-64.04,,E,,9,1.732,0,,19.801,13.774,,
PAL9293,,"1992-11-17 00:00:00",-64.816,-64.04,,E,,21,1.595,0,,20.784,15.82,,
PAL9293,,"1992-11-17 00:00:00",-64.816,-64.04,,E,,40,1.739,0,,19.977,-0.138,,
PAL9293,,"1992-11-17 00:00:00",-64.816,-64.04,,E,,60,2.02,0,,23.698,-0.319,,
PAL9293,,"1992-11-17 00:00:00",-64.808,-64.051,,D,,0,1.758,0,,20.569,-0.394,,
PAL9293,,"1992-11-17 00:00:00",-64.789,-64.073,,C,,0,1.641,0,,19.788,-0.195,,
PAL9293,,"1992-11-17 00:00:00",-64.775,-64.055,,A,,0,1.667,0,,19.285,-0.191,,
PAL9293,,"1992-11-20 00:00:00",-64.816,-64.04,,E,,0,1.987,0,,23.393,6.46,,
PAL9293,,"1992-11-20 00:00:00",-64.816,-64.04,,E,,10,1.771,0,,18.72,4.074,,
PAL9293,,"1992-11-20 00:00:00",-64.816,-64.04,,E,,20,1.856,0,,21.365,7.254,,
PAL9293,,"1992-11-20 00:00:00",-64.816,-64.04,,E,,30,1.954,0,,27.149,13.038,,
PAL9293,,"1992-11-20 00:00:00",-64.816,-64.04,,E,,40,1.765,0,,21.529,4.687,,
PAL9293,,"1992-11-20 00:00:00",-64.816,-64.04,,E,,60,1.882,0,,24.411,1.976,,
PAL9293,,"1992-11-20 00:00:00",-64.78,-64.072,,B,,0,1.817,0,,21.44,1.47,,
PAL9293,,"1992-11-20 00:00:00",-64.78,-64.072,,B,,5,1.621,0,,18.658,3.643,,
PAL9293,,"1992-11-20 00:00:00",-64.78,-64.072,,B,,10,1.954,0,,25.573,5.102,,
PAL9293,,"1992-11-20 00:00:00",-64.78,-64.072,,B,,20,1.745,0,,19.964,18.05,,
PAL9293,,"1992-11-20 00:00:00",-64.78,-64.072,,B,,40,1.909,0,,22.035,0.33,,
PAL9293,,"1992-11-20 00:00:00",-64.78,-64.072,,B,,50,1.745,0,,20.254,0.165,,
PAL9293,,"1992-11-23 00:00:00",-64.816,-64.04,,E,,0,1.863,0,,22.872,0.969,,
PAL9293,,"1992-11-23 00:00:00",-64.816,-64.04,,E,,2,1.856,0,,21.339,1.672,,
PAL9293,,"1992-11-23 00:00:00",-64.816,-64.04,,E,,8,1.922,0,,22.098,2.961,,
PAL9293,,"1992-11-23 00:00:00",-64.816,-64.04,,E,,23,1.869,0,,20.658,0.831,,
PAL9293,,"1992-11-23 00:00:00",-64.816,-64.04,,E,,40,1.941,0,,22.326,1.305,,
PAL9293,,"1992-11-23 00:00:00",-64.816,-64.04,,E,,60,1.869,0,,22.758,0.405,,
PAL9293,,"1992-11-23 00:00:00",-64.808,-64.051,,D,,0,1.895,0,,22.276,0.799,,
PAL9293,,"1992-11-23 00:00:00",-64.789,-64.073,,C,,0,1.85,0,,21.58,0.538,,
PAL9293,,"1992-11-23 00:00:00",-64.78,-64.072,,B,,0,1.68,0,,19.939,0.857,,
PAL9293,,"1992-11-23 00:00:00",-64.775,-64.055,,A,,0,1.824,0,,18.871,3.467,,
PAL9293,,"1992-11-26 00:00:00",-64.816,-64.04,,E,,0,1.876,0,,23.68,3.754,,
PAL9293,,"1992-11-26 00:00:00",-64.816,-64.04,,E,,5,1.634,0,,19.97,3.776,,
